trial,timestamp,x,y,duration
1,2255,1144.653499173873,339.7159110748452,28
1,2284,1081.3536897365664,375.98371364602417,29
1,2292,1052.7127059375139,380.1330490578893,8
1,2318,961.3156677842827,377.18087034543726,26
1,2349,890.4486874543667,352.07245755516993,31
1,2376,790.4476746420911,416.91167510575474,27
1,2411,704.7713691190205,439.1811841441179,35
1,2439,657.559963836394,451.4306675441448,28
1,2469,700.8207969246421,464.66370126963557,30
1,2501,769.1965874137866,495.0319020563272,32
1,2543,787.5356256020231,466.88633087582116,42
1,2574,856.2203275835795,396.5280193709006,31
1,2603,906.148364259771,327.2135900849241,29
1,2636,921.4859733516548,298.0891927859496,33
1,2667,952.5199303809113,303.92337750342125,31
1,2690,972.8472594305669,292.48010138491173,23
1,2723,959.5388139283756,299.33479855522046,33
1,2768,950.4212253062342,325.1377919018548,45
1,2790,934.5713653030066,355.61495218811825,22
1,2827,926.2247362595921,351.97203119832034,37
1,2857,957.03727713922,389.7346087244173,30
1,2889,955.5761378242106,392.5495997397471,32
1,2922,937.935954026294,430.81738252281326,33
1,2955,938.3865207484816,426.4171375974078,33
1,2989,948.3924674223542,432.46463236168154,34
1,3021,1046.6979759138037,423.1185116331906,32
1,3059,1032.4248637562478,380.80952520741,38
1,3091,1070.7125061881065,385.43595843103014,32
1,3125,1028.6456177725395,325.45184191590386,34
1,3158,1007.4757801114243,287.03534218069893,33
1,3192,990.0904399602897,278.08945596456147,34
1,3225,1034.3253597212433,275.60289396400947,33
1,3258,1003.5881572721196,269.1738890737674,33
1,3294,944.5361310035994,296.2235820839566,36
1,3328,861.2636732378235,314.11737806151723,34
1,3361,836.9455774897854,339.2777713589927,33
1,3393,793.7343024171207,346.0951349234412,32
1,3426,754.016296471209,375.7029884516767,33
1,3457,781.0616665399477,429.96609886637293,31
1,3494,876.4520703840835,440.37501815377516,37
1,3525,920.746153131022,444.42371969494326,31
1,3556,923.3385253634466,434.7439288105527,31
1,3588,947.7390908474151,414.3767598177436,32
1,3623,945.4832214351989,410.6248655159242,35
1,3656,1001.3988444971901,413.2618569992452,33
1,3690,1036.6179894263237,389.01458984934396,34
1,3723,1043.200289986614,355.26815033797726,33
1,3760,1049.2299330037815,343.255733431451,37
1,3799,1108.3394432778243,327.1383629513228,39
1,3845,1163.2333049041633,332.34249612130156,46
1,3884,1137.7184722399716,344.08499125286414,39
1,3957,1122.6251950532571,345.73491160334413,73
1,3993,1153.8048427257968,339.5295957822847,36
1,4028,1120.1767304458178,338.5110020259001,35
1,4049,1131.732526702795,373.2380003377884,21
1,4094,1106.0541682298096,382.579080726498,45
1,4118,999.7362328238742,380.21283152243836,24
1,4166,932.354608926144,410.2722709654282,48
1,4204,878.240487883286,451.11695845390085,38
1,4224,782.962378901721,494.35702597548925,20
1,4257,795.6241717147919,526.043106470556,33
1,4312,947.4764388658641,638.2806994013985,55
1,4360,1006.7384469838877,645.3934585820293,48
1,4386,1056.1611218522057,623.0366806133799,26
1,4441,1072.6037631862805,632.4252279788623,55
1,4473,1089.7912119731816,626.1723120239616,32
1,4507,1195.707315624804,643.8173596108887,34
1,4546,1127.8733726245937,575.3515560740478,39
1,4582,1017.6700540779915,535.7534423117639,36
1,4612,957.5518280922632,510.2668054523988,30
1,4641,959.257705662887,504.6848982864264,29
1,4670,1001.4302548410482,533.2072037230106,29
1,4709,986.3764779851522,516.4574318463668,39
1,4746,968.2188216900994,456.88281401888906,37
1,4786,973.3322960243102,465.5003511959714,40
1,4824,912.7793226604333,493.85529219485693,38
1,4831,979.1233641552793,568.8566230333016,7
1,4859,1114.0466471814248,635.3648662731105,28
1,4885,1108.5748295203612,677.7539275369147,26
1,4931,1149.76883646467,696.7339613602358,46
1,4959,1104.068683441724,671.2172264408761,28
1,4988,1135.9972258054308,655.4958461704638,29
1,5021,1144.0622461844719,634.4595456481527,33
1,5052,1196.4123599980876,583.4713021996043,31
1,5088,1113.187215890268,540.9955492297413,36
1,5124,1053.9814019895457,499.23968827366593,36
1,5146,1037.2914867151264,460.92081698885744,22
1,5202,1096.57772012924,446.82679738003515,56
1,5257,1174.4566998006787,464.8643318100757,55
1,5310,1257.515010839507,510.3015636522351,53
1,5338,1207.3681499011198,502.1564725543411,28
1,5346,1237.466750085175,494.86902827691773,8
1,5371,1245.3045027523647,487.9896570664459,25
1,5399,1247.6157344849305,483.4582733510622,28
1,5432,1182.1078710191157,439.5085217498169,33
1,5480,1095.8319119961564,397.4120592623783,48
1,5550,1048.3089522421915,342.2936675846522,70
1,5589,1074.903187469432,317.41194364434216,39
1,5624,1124.1973513255045,307.5682718538495,35
1,5661,1178.3512002795196,288.35091372811775,37
1,5695,1191.0535324770133,247.32759674642517,34
1,5729,1186.7128734761036,220.9143405785703,34
1,5757,1062.989140038856,257.98400869007213,28
1,5785,1095.4332730723745,339.34456699983673,28
1,5799,1099.4130853660722,393.34826113934196,14
1,5811,1106.1264948071475,385.92183755889795,12
1,5834,1153.525017959337,341.57606483444476,23
1,5869,1222.0470123008163,304.213536327472,35
1,5903,1243.338744752636,295.28912948117227,34
1,5933,1324.5374611673817,333.1022865032072,30
1,5975,1351.2885644179094,346.35323442462254,42
1,6013,1377.8687098678008,382.2744652331419,38
1,6042,1374.867583818836,419.05284428556735,29
1,6075,1314.9963033223466,473.18201597315914,33
1,6109,1403.979932690866,545.6554126599916,34
1,6145,1429.5696760188184,541.0240238073079,36
1,6174,1384.7184238265147,525.1827853668997,29
1,6206,1332.799931056286,504.0848454152329,32
1,6237,1138.4300834226399,467.8683133759173,31
1,6259,1057.992273150275,503.8351001143735,22
1,6285,1090.6375552106367,540.1435327293023,26
1,6330,1083.4394901131657,618.5201407137343,45
1,6367,1115.039677631339,637.0625542793912,37
1,6416,1045.5947411005914,654.8879711519643,49
1,6448,1047.163779817613,588.5702896853829,32
1,6467,1087.1624227560437,507.5564806405895,19
1,6502,1052.5565680494617,413.2040281747371,35
1,6544,1101.2941193100335,428.9132277471925,42
1,6562,1269.402718016218,476.0641494286028,18
1,6593,1204.771857679565,422.7075617616302,31
1,6630,1213.4506884323123,377.0449430358553,37
1,6661,1206.9168579819968,353.16707656660293,31
1,6700,1321.2104806861532,402.742180700608,39
1,6732,1419.605608618644,428.4112392350444,32
1,6758,1328.610231530879,417.498327675318,26
1,6789,1318.7816196862223,420.25721049229264,31
1,6825,1232.3332218933936,406.20037538402715,36
1,6854,1212.9371342499942,406.90406888068475,29
1,6890,1116.5714622890364,407.8074283300826,36
1,6923,1014.4153679033179,385.0867257840266,33
1,6954,913.553737333161,368.2738454824483,31
1,6994,830.7703584942558,401.1956498585715,40
1,7028,926.1176866238815,457.5276979298634,34
1,7056,934.5860585663006,518.1716681114892,28
1,7100,837.1347963616975,563.7251284354576,44
1,7123,1114.226869848393,651.734843490612,23
1,7153,1168.7938990409637,609.0549634930392,30
1,7189,1040.68691558828,613.78648771738,36
1,7225,926.7118728262516,533.3225103750246,36
1,7259,908.3656687841898,433.58012818271516,34
1,7293,897.2542022599255,392.34968046500484,34
1,7326,873.5907267536211,359.4291559841201,33
1,7359,834.7504876042701,329.14229599064157,33
1,7400,812.438358931218,251.8367549498123,41
1,7421,840.0320879600517,160.33928791448625,21
1,7448,966.0508745119945,203.0153375356686,27
1,7475,1088.84708932533,234.43822723417338,27
1,7515,1110.4064647913938,220.74662115114728,40
1,7550,1078.8860953763394,305.91837612978145,35
1,7583,1049.2167529993444,366.946470204871,33
1,7614,998.5957610066484,389.0315897236564,31
1,7650,959.0398530764282,401.7004138805707,36
1,7693,920.1762473342523,364.8968543880779,43
1,7776,770.1310291169879,435.0168405063531,83
1,7817,754.2058282015632,456.5555865187081,41
1,7838,731.2630387009946,426.98117146572474,21
1,7919,1089.5398770536556,382.3570739251744,81
1,7966,1181.0936198774293,347.5675308471792,47
1,7977,1271.1166383979148,295.29347541846994,11
1,8029,1201.0704715700592,262.94525944575804,52
1,8050,1111.3160533139946,254.94544263766093,21
1,8069,1152.3471787570206,169.9145657770937,19
1,8112,1165.1302982277361,163.41914503013174,43
1,8151,1220.1343888155081,172.2954429007533,39
1,8182,1300.2152492978032,181.46837047781173,31
1,8213,1269.1793099000765,222.12600675413964,31
1,8237,1253.305552172301,270.5899882419522,24
1,8287,1265.4092852118404,321.43598812575664,50
1,8321,1215.7418371473339,347.0178019477532,34
1,8346,1223.4861051042296,377.8389613526134,25
1,8378,1206.4850716448946,390.90695609275826,32
1,8411,1233.5315707860118,449.0652798200223,33
1,8441,1173.5230587433316,488.0391952893309,30
1,8472,1211.7981864903848,524.1304378014704,31
1,8508,1213.7931412943476,576.0779423941079,36
1,8541,1202.790558801571,537.4137138825241,33
1,8577,1217.1058875885099,508.1906698733502,36
1,8610,1211.014064246672,521.9288174581072,33
1,8649,1246.99692313009,520.4153588601522,39
1,8683,1244.809756335857,550.673753581867,34
1,8709,1216.903537967978,535.9465168200774,26
1,8744,1229.823835599902,545.460627913266,35
1,8776,1264.9147957373364,563.2368061621244,32
1,8812,1294.2886995652684,558.9814491307949,36
1,8833,1301.4875422187642,546.324176548535,21
1,8868,1283.4339403559165,553.9961945932605,35
1,8908,1333.998823944738,558.1057409625168,40
1,8938,1296.5364408363125,551.5548340781633,30
1,8967,1285.0323338413161,490.16430358891614,29
1,9008,1261.3666956317052,537.8231340039171,41
1,9039,1182.8839471719575,476.4428816341123,31
1,9071,1159.7929853261717,525.0816047905298,32
1,9103,1217.0212316658633,510.49409966368376,32
1,9143,1220.4670054922622,494.8600004066444,40
1,9177,1160.4869164232136,495.60947914056834,34
1,9207,1053.7954901892147,508.95501949907367,30
1,9232,970.132774947242,524.5584880953526,25
1,9271,1034.5966356361935,568.7628328139692,39
1,9304,1114.9855587020752,529.6993631090203,33
1,9333,1065.6410073604557,543.1951109124687,29
1,9365,1063.7127300753584,582.2810997021722,32
1,9409,1034.8028004075134,593.7071328528796,44
1,9437,1004.2603698376053,608.4910526221809,28
1,9460,976.317275457502,626.6030941490477,23
1,9495,938.5843022839709,649.2772773126566,35
1,9536,911.5855106286805,673.5953697776545,41
1,9566,902.6941032225568,658.0234565211858,30
1,9593,898.0525528206466,658.3375031075208,27
1,9638,890.0068978361561,642.8291997274262,45
1,9669,901.0625085668752,642.8247663197004,31
1,9703,921.9181021693897,624.7379003022415,34
1,9729,931.8043144603623,588.2219485648677,26
1,9757,934.6921271014851,573.0582130256291,28
1,9798,917.4760528179796,529.5661085712647,41
1,9829,902.1544103999162,505.09043382815844,31
1,9862,893.1294401685044,493.2200098060062,33
1,9903,894.8605867603371,499.8656039863465,41
1,9929,909.4361466108776,486.62162886949636,26
1,9969,891.0711650457307,477.58878828106174,40
1,9998,883.8796214523687,475.060441787995,29
1,10029,877.8138136324684,466.2512061344359,31
1,10063,913.5695749193678,445.6836623216814,34
1,10099,974.6801664242523,430.2903680402152,36
1,10131,998.8038243536884,414.2511755506641,32
1,10162,1079.7125049456,371.5640413304575,31
1,10196,1159.7083587564016,332.47045480923543,34
1,10231,1324.6553799701217,298.2537957287988,35
1,10257,1338.8988160919444,246.31104621963712,26
1,10293,1332.4322905160168,218.7944291614583,36
1,10330,1315.795295958453,201.81096358747675,37
1,10363,1291.1358001489884,224.937635530698,33
1,10387,1291.9868164608542,221.53275399466298,24
1,10429,1209.966871423567,227.46738973134794,42
1,10458,1117.5224281704477,232.19370019179274,29
1,10512,1013.4653509564399,242.85189171849228,54
1,10515,937.0108258145029,272.1311824845717,3
1,10557,888.9920835176343,300.14023902939726,42
1,10590,839.837416597923,303.6879229152165,33
