trial,timestamp,x,y,duration,image_type,image_id
1,214,785.3971681141957,439.4435246647548,0,,
1,243,821.3862300071697,458.6415283219959,29,,
1,307,862.1736850197522,440.8436804757284,64,,
1,366,882.9128229306317,446.3249720437091,59,,
1,448,854.3264026663363,438.9466522821562,82,,
1,514,827.5467159108042,418.44474012511614,66,,
1,545,814.3766521398846,418.4541610579257,31,,
1,602,789.9438262719179,381.3737805781201,57,,
1,681,760.4655189864515,348.90966699514,79,low,008
1,734,758.9015804137986,337.44908297211595,53,low,008
1,792,752.4408569207699,350.6712681876171,58,low,008
1,847,758.9063183241914,356.94829115715277,55,low,008
1,916,771.9274975219154,374.1667686147512,69,,
1,976,758.903009121086,413.53550300997796,60,low,008
1,1019,781.048513078261,438.1978342443841,43,,
1,1102,777.8191895987619,447.62504429441884,83,,
1,1130,807.060238761166,452.64757585135345,28,,
1,1193,814.4983594978478,423.69796587398184,63,,
1,1252,814.0942921565085,411.4117359850411,59,,
1,1337,800.3108172571241,391.3075078567006,85,,
1,1366,785.7544415718577,355.8871579726953,29,,
1,1424,773.0568856079736,365.1890702040739,58,,
1,1479,781.986873733246,349.6856611583853,55,,
1,1583,800.7820518929772,350.42711696934214,104,,
1,1622,808.6633435003309,339.2955430720276,39,,
1,1673,808.8165121952096,357.94869080902674,51,,
1,1743,802.3430213242707,360.25956915758553,70,,
1,1788,797.8992296953206,390.94553534824763,45,,
1,1825,794.8785583599163,402.28586879166306,37,,
1,1872,794.1214922553507,423.94221928901635,47,,
1,1951,789.6408986191168,432.1506153061979,79,,
1,1993,802.4817558131451,446.07436890494455,42,,
1,2035,808.3815454871974,469.967396883146,42,,
1,2101,821.8763190678977,463.5254714459555,66,,
1,2159,814.593874914945,450.0968323167967,58,,
1,2203,815.0524024964634,424.26996861936374,44,,
1,2268,790.4044629446638,387.809480904677,65,,
1,2320,798.7226529717532,350.0289339459376,52,,
1,2372,796.0893213988212,341.9745544858789,52,,
1,2418,761.7746683387982,333.35607233015224,46,low,008
1,2461,743.3327139891938,325.39208433556354,43,,
1,2508,759.2165204501224,373.0358100829425,47,low,008
1,2552,751.7427905456476,379.05013751577485,44,low,008
1,2599,754.8489315775224,407.0558292269599,47,low,008
1,2710,773.5139870557803,414.69363205130446,111,,
1,2776,769.507374124871,411.5462890567065,66,low,008
1,2843,784.0598483234734,419.74706203114096,67,,
1,2908,790.6127417275736,419.92730810378407,65,,
1,3010,775.9463702417486,384.9410626147198,102,,
1,3070,780.4218983160498,385.7411501175248,60,,
1,3129,795.6441616996891,411.44802005667873,59,,
1,3174,799.3165608568456,419.29745076793625,45,,
1,3231,787.608011805546,428.41817794928056,57,,
1,3303,772.2474280594153,434.6237668245841,72,,
1,3353,761.52579827278,437.64871033416296,50,low,008
1,3424,753.6673234123317,432.02334669930445,71,low,008
1,3481,754.5099875649089,410.62081213913257,57,low,008
1,3527,740.6222944365405,415.7232270522039,46,low,008
1,3555,710.1613711133848,385.8802131375175,28,low,008
1,3651,703.9716254477609,395.80760821480203,96,low,008
1,3693,703.5958934791395,392.81300377584137,42,low,008
1,3732,731.7384449789139,410.0729510515957,39,low,008
1,3777,740.223334383062,417.562034775484,45,low,008
1,3858,745.993477160612,421.4672637311364,81,low,008
1,3886,749.2354551220243,414.12113300881026,28,low,008
1,3953,716.1752694986461,386.80790688014633,67,low,008
1,3985,716.7359869905832,399.2645825419616,32,low,008
1,4056,739.4234686674894,408.092428557747,71,low,008
1,4122,740.0583402766681,402.8814676864649,66,low,008
1,4154,725.8825212578502,397.2491738470079,32,low,008
1,4223,746.4491856237618,401.42894244629014,69,low,008
1,4281,771.7554901177584,402.1340044143899,58,,
1,4351,763.9082650981502,424.4891911037449,70,low,008
1,4411,779.7199597741555,458.4081738835741,60,,
1,4456,762.7967050618494,432.2075677409943,45,low,008
1,4530,741.919432718271,405.3645081399239,74,low,008
1,4572,714.312207232269,384.5060358717551,42,low,008
1,4665,713.6371485472625,379.51951631111353,93,low,008
1,4720,709.7660137279963,391.154206438006,55,low,008
1,4765,731.9640912317545,412.8124829106796,45,low,008
1,4793,743.2376372181669,432.79085670778034,28,low,008
1,4851,739.086976630602,432.69948773620104,58,low,008
1,4925,742.4958580228505,420.8218257810803,74,low,008
1,4966,755.2485141163878,403.0538002060524,41,low,008
1,5021,791.6962241872906,434.0784315441425,55,,
1,5107,762.952936385278,409.5415487289868,86,low,008
1,5190,794.0329860363911,409.78741249951366,83,,
1,5228,759.348207651328,406.7105697831977,38,low,008
1,5283,759.6448689887962,403.96760289745396,55,low,008
1,5342,749.5034933152859,398.63320484752467,59,low,008
1,5387,761.3250076481426,395.97193493692964,45,low,008
1,5440,777.5946472690324,399.171313291304,53,,
1,5507,800.2002501747108,417.9915561900269,67,,
1,5553,809.6036378117018,438.9864512049983,46,,
1,5648,853.6514191774643,455.0441367312238,95,,
1,5703,835.9573470033685,459.5864985224847,55,,
1,5736,849.1347637392158,477.64906295739263,33,,
1,5798,808.0004604156704,482.9064697854336,62,,
1,5814,784.5001685582038,457.17650543874544,16,,
1,5855,781.9255170863119,442.1457209766422,41,,
1,5948,753.8268300465237,429.94943987875655,93,low,008
1,5993,735.332594903942,419.04196234403304,45,low,008
1,6021,738.0742785883915,416.5491590094208,28,low,008
1,6078,779.6103223110429,422.26957582522226,57,,
1,6148,803.0812584630346,420.8736521185368,70,,
1,6185,778.9421752016141,410.0322393789044,37,,
1,6239,780.9423745656256,400.02411154663065,54,,
1,6319,780.4329599713936,426.03654040609183,80,,
1,6402,842.75237307162,465.2313427770128,83,,
1,6438,789.3048863235374,446.3437809257834,36,,
1,6472,771.228708807482,444.3637723662552,34,,
1,6536,758.1207881993233,437.61958767862245,64,low,008
1,6594,749.3708951737304,469.7172663585407,58,low,008
1,6657,742.9995528343278,446.4032190596377,63,low,008
1,6710,752.745699354746,439.5735299713277,53,low,008
1,6753,747.5217167019857,430.101631219657,43,low,008
1,6818,737.4973708027194,423.05421889253205,65,low,008
1,6871,734.6981126283473,425.55304346364136,53,low,008
1,6926,738.9187545168425,420.4514408523258,55,low,008
1,6967,734.1731553614843,413.81212543777565,41,low,008
1,7010,735.2828574155393,416.10741890014845,43,low,008
1,7049,748.1162791277176,416.6649610424719,39,low,008
1,7115,767.4253058898039,423.20141317943995,66,low,008
1,7160,775.3186480092191,417.4096351728544,45,,
1,7198,782.5500969078973,415.41305401308813,38,,
1,7242,804.4108543702715,422.5693640324621,44,,
1,7326,806.2918720998186,434.6096691791833,84,,
1,7365,797.031603508206,414.0742867981994,39,,
1,7410,800.6036712215398,427.0101492662398,45,,
1,7493,802.9543813184407,418.3337362950095,83,,
1,7533,800.5937733953294,410.11698642249655,40,,
1,7579,797.4912085890885,402.3379820966938,46,,
1,7648,798.3980836872619,401.67758636687256,69,,
1,7705,789.1194613760481,404.9086709913558,57,,
1,7752,781.3594639982726,405.5541845187296,47,,
1,7840,787.8950611962063,405.6110669716403,88,,
1,7864,784.0579202816052,398.0838679541156,24,,
1,7917,793.3498607311187,419.83043612200197,53,,
1,7987,788.837291796007,409.3104778078217,70,,
1,8030,784.9324101096208,407.5817568049826,43,,
1,8057,781.5615412215575,405.6542104426955,27,,
1,8129,802.1429091372186,409.7668882387219,72,,
1,8146,805.3081397678744,422.0030025998192,17,,
1,8186,793.0553182535874,418.99633128335586,40,,
1,8200,809.0386935982175,433.97963093144085,14,,
1,8235,795.0998486012426,430.3212353933821,35,,
1,8294,797.3374028791906,427.3383949881449,59,,
1,8327,794.7644074204388,419.03207677796996,33,,
1,8358,795.9199148759536,415.9763626634128,31,,
1,8390,796.1098898908241,423.31025260397234,32,,
1,8426,816.3987251570977,424.0880492301262,36,,
1,8459,832.5738223436013,436.6982031536683,33,,
1,8493,844.9122507950473,445.23399310823186,34,,
1,8524,860.5755109721878,470.5210842653279,31,,
1,8556,836.8065928196438,459.695856638765,32,,
1,8589,828.3018049933904,458.8946949068686,33,,
1,8621,823.6217105165571,460.36979098014854,32,,
1,8659,805.8979724525868,455.2262846364595,38,,
1,8690,792.8895649198174,450.5084367491999,31,,
1,8721,802.7775710166854,427.1857936878547,31,,
1,8754,788.8619352166362,426.37090968713477,33,,
1,8787,777.2463307834099,425.9924015500274,33,,
1,8818,781.3989185134758,431.97076814187955,31,,
1,8850,764.5412019310265,412.9566011095136,32,low,008
1,8883,759.7681417025624,422.02510840032323,33,low,008
1,8913,752.6686030429992,417.5830795831759,30,low,008
1,8947,783.6221467816151,445.93373261236695,34,,
1,8978,784.1371579518083,433.3719257641598,31,,
1,9010,773.0752435465823,441.26284357623837,32,,
1,9043,767.3410821507513,460.5128835105232,33,low,008
1,9076,762.1347655963867,477.24910032704616,33,low,008
1,9108,796.4424614710056,505.67861239151506,32,,
1,9144,798.171876921261,496.98464768795094,36,,
1,9178,780.4786420370845,520.214337134529,34,,
1,9211,811.4637117391243,543.1443671695507,33,,
1,9245,796.4953702558561,530.4675287328974,34,,
1,9277,788.5193400055085,517.1259643417228,32,,
1,9310,804.6117281914289,539.2190515745937,33,,
1,9342,785.0519377635597,551.7447923418883,32,,
1,9375,771.0311327743208,550.6043177847932,33,,
1,9409,749.5284002672372,578.846095496312,34,,
1,9441,747.2752176098204,593.2212815713691,32,,
1,9475,731.3404957484893,581.8320882142021,34,,
1,9506,718.3738195939187,612.0641946674905,31,,
1,9537,705.2332936225106,630.4142149271773,31,,
1,9577,699.6393221328465,653.1923108847336,40,,
1,9613,711.0209362231259,667.5656151168722,36,,
1,9647,699.617657755985,692.1450300924222,34,,
1,9677,697.8290145816192,689.2674960906677,30,,
1,9710,683.119380280683,687.9901822021003,33,,
1,9743,673.0565355861221,687.8574054720585,33,,
1,9776,672.0733514195055,685.0056750775276,33,,
1,9810,664.9913696814493,647.8294829942689,34,,
1,9841,658.3753731837629,597.6384864025559,31,,
1,9877,627.0417087832916,557.5478386906716,36,,
1,9912,614.7426881515877,530.3017106016845,35,,
1,9946,604.388139354694,503.27553151328334,34,low,008
1,9980,600.9555232146827,468.05323227574195,34,low,008
1,10011,591.1022212523853,413.25076994724407,31,low,008
1,10042,614.9295526092682,415.4056066207184,31,low,008
1,10074,641.221761523946,427.0591315646671,32,low,008
1,10112,665.118813542874,452.3532259704674,38,low,008
1,10143,694.834246243435,471.1612948837276,31,low,008
1,10176,737.2078334285716,493.9690442374293,33,low,008
1,10209,775.7693974903053,528.3346111279743,33,,
1,10240,806.3159345012289,540.9053705198077,31,,
1,10269,817.3144872916392,546.6519951881634,29,,
1,10308,824.5500321206764,550.9083687169427,39,,
1,10337,821.392338801162,542.379871304647,29,,
1,10368,830.2534012155402,512.7994591049263,31,,
1,10401,830.0282121021153,487.5448053017137,33,,
1,10435,839.6882832401128,450.297261624526,34,,
1,10468,834.1506429550893,459.7872117769966,33,,
1,10500,819.374183287544,459.559500967105,32,,
1,10533,815.8593609945508,452.8335375859493,33,,
1,10565,813.1436491977238,431.3065010340537,32,,
1,10597,815.4320550733687,407.1541205404328,32,,
1,10627,790.6700288917608,401.44458763675965,30,,
1,10658,767.5181121709012,403.04079798565266,31,low,008
