trial,timestamp,x,y,duration,image_type,image_id
1,80,263.2563313657645,645.736827041441,0,,
1,140,363.7178045932934,459.894927474292,60,low,002
1,203,478.52802353245704,318.3927217837358,63,low,009
1,296,653.4555834702976,305.149033122788,93,high,006
1,327,785.0403192020879,311.8582111669116,31,high,006
1,428,807.2012074349512,280.6810984936147,101,high,006
1,483,729.1715166195279,254.4194596095928,55,high,006
1,555,546.7354056113157,292.00457124059545,72,low,009
1,612,430.6504849485163,260.67467696690954,57,low,009
1,650,389.72574192326135,260.74832597005724,38,low,009
1,705,348.9048268783119,208.3693997327588,55,,
1,743,308.5632709647495,219.76228782867588,38,,
1,798,267.9205544346852,296.6016034660201,55,,
1,884,290.520835380073,307.34313131038846,86,,
1,945,316.15594514711177,410.5593865099235,61,,
1,1016,330.75862508657985,308.19525764535604,71,,
1,1085,357.50899477067446,265.36926967673725,69,low,009
1,1147,333.30945133956084,250.12217415875435,62,,
1,1201,367.2107931052974,194.09810907245998,54,low,009
1,1287,398.4827485234501,197.7087385857559,86,low,009
1,1324,411.509771125338,227.69092389845275,37,low,009
1,1418,431.3493117155666,234.9485054163974,94,low,009
1,1450,420.91960415979173,300.800608813306,32,low,009
1,1550,444.17578922122897,323.41082158450547,100,low,009
1,1604,479.3430783648983,392.81340724313253,54,low,009
1,1666,554.9021473583268,449.3007390022607,62,low,002
1,1728,561.8786140219518,408.1289748111216,62,low,002
1,1813,531.0842862131564,423.3637304689098,85,low,002
1,1881,627.113153472431,389.7770916218542,68,high,006
1,1912,628.5238163060693,343.01893268679004,31,high,006
1,1984,586.0766490957635,315.3996871546157,72,low,009
1,2031,593.226454132898,324.5050596326492,47,low,009
1,2100,552.5494770204962,335.3075204498169,69,low,009
1,2159,561.2237779545738,394.0195184846265,59,low,009
1,2218,592.9369536916124,453.63072008139306,59,low,002
1,2278,579.6428358844491,434.3077819773085,60,low,002
1,2340,583.4560127343743,437.60037352084964,62,low,002
1,2432,635.9242397880719,371.8901188668558,92,high,006
1,2463,584.2858299396052,391.0407198964483,31,low,009
1,2524,613.660884227821,403.04445295421436,61,,
1,2587,625.6217552524389,397.2503460100458,63,,
1,2649,658.8639769564452,336.84768282804464,62,high,006
1,2711,651.8438505956822,353.7415956696407,62,high,006
1,2802,637.1241506026856,385.18794618033183,91,high,006
1,2894,633.121596968099,391.9184289162952,92,high,006
1,2925,603.1978052481417,437.45230343714985,31,,
1,2987,548.8822898800988,471.3412384655649,62,low,002
1,3078,498.31183300596473,446.30771030301116,91,low,002
1,3109,516.3359577149357,421.4672093179198,31,low,002
1,3170,521.6197517567273,480.87135764994855,61,low,002
1,3232,538.9009244847977,464.3681568466564,62,low,002
1,3300,533.3947684851827,502.4485377039607,68,low,002
1,3352,496.0038471335048,527.2963162272857,52,low,002
1,3412,591.5731905300208,432.4364221212521,60,low,002
1,3472,626.442094920839,440.6258995545111,60,high,012
1,3533,591.0987297060818,477.9511494080653,61,low,002
1,3595,585.6104648921408,474.00375786720707,62,low,002
1,3694,585.0979047945584,431.7690774752843,99,low,002
1,3741,621.194285181854,432.6963974328758,47,high,012
1,3778,619.4195338472161,444.22830090234754,37,high,012
1,3840,568.0135636706343,433.4800365497519,62,low,002
1,3901,535.061202740438,382.14396814887385,61,low,009
1,4024,628.0636900098771,390.808577863286,123,high,006
1,4116,729.592204587673,387.89488081614167,92,high,006
1,4146,807.2021992881299,387.1696945979126,30,high,006
1,4205,799.4089887470775,423.7904427929797,59,high,012
1,4294,842.8032345035303,466.7268843958633,89,high,012
1,4380,687.6820928461322,576.8227938670761,86,high,012
1,4454,619.185378782296,522.8654770525754,74,high,012
1,4501,598.8337613404545,505.709100372951,47,,
1,4563,546.2336764574179,513.5206918361242,62,low,002
1,4601,537.936040553839,500.8007322561391,38,low,002
1,4663,535.462905448294,481.3319337928977,62,low,002
1,4724,537.8229209985245,463.4071124356889,61,low,002
1,4817,560.2520105221816,477.22042928870735,93,low,002
1,4848,576.3035051367125,445.89381470399286,31,low,002
1,4917,569.744066355092,450.50328256628165,69,low,002
1,4971,577.8576904633256,459.0528635566928,54,low,002
1,5033,577.1190517030863,473.0603803621295,62,low,002
1,5096,576.4265342980441,478.76572431916446,63,low,002
1,5181,598.1801514107643,479.7857333712401,85,,
1,5218,594.5008884172064,454.33515245500973,37,low,002
1,5303,572.15374124201,455.5676234401745,85,low,002
1,5378,573.8900834463719,436.0636422753953,75,low,002
1,5426,610.353148564201,450.85939325950295,48,high,012
1,5494,607.7873444992438,435.70079840216636,68,high,012
1,5556,600.7800742445552,424.8780529009674,62,,
1,5618,634.3609149793232,422.0883559432463,62,high,012
1,5680,648.7446875112909,421.7997300734118,62,high,012
1,5742,652.0716755274341,421.01004896642684,62,high,012
1,5826,674.8032012949725,412.45245388844415,84,high,012
1,5863,625.7055138087421,413.3221881508077,37,high,012
1,5925,621.0329137761332,443.5816297468717,62,high,012
1,5987,615.9071413006299,461.5372558495986,62,high,012
1,6052,603.3620624522191,449.9542225085383,65,,
1,6114,600.7706374510017,465.3732962747883,62,,
1,6198,602.49076357855,472.6381296782711,84,,
1,6266,618.6953750767218,454.23311604718816,68,high,012
1,6289,615.7578572182391,440.69699429091645,23,high,012
1,6357,628.7844624860837,427.5332031878034,68,high,012
1,6396,621.8551251398136,445.57474072868985,39,high,012
1,6450,614.173798040854,450.81680200201134,54,high,012
1,6488,625.0900738370512,471.6505465734249,38,high,012
1,6550,628.0654919628145,449.0338574988917,62,high,012
1,6611,621.7212409693711,462.4162644343075,61,high,012
1,6672,640.1066807194038,438.6603438964391,61,high,012
1,6719,642.9573412955543,421.7992824942465,47,high,012
1,6795,674.6609906423097,378.59221910098347,76,high,006
1,6857,668.9287924440766,449.07961227342196,62,high,012
1,6911,708.4988168912839,493.8334044708009,54,high,012
1,6948,860.9040622955777,543.389042796723,37,,
1,6995,927.815544222481,544.8002118638716,47,,
1,7064,909.2025200149363,533.1447362984591,69,,
1,7155,759.5539870907734,469.35123502789384,91,high,012
1,7186,717.9157042112103,445.76013162370066,31,high,012
1,7254,709.2733482894157,430.1749135892924,68,high,012
1,7308,706.8393012023995,421.73210538313975,54,high,012
1,7348,684.4997158871308,418.4600736208288,40,high,012
1,7409,660.6070793265144,406.4729093387959,61,high,012
1,7462,676.3072093652489,420.4345600519402,53,high,012
1,7493,663.7146902016515,420.37113566500256,31,high,012
1,7554,667.9489891934797,412.0867451622694,61,high,012
1,7623,666.9848815721654,414.6863225678868,69,high,012
1,7669,641.9067539605412,443.36076774857787,46,high,012
1,7738,688.1073987542883,444.15314673354646,69,high,012
1,7799,721.4048579810488,448.70408240157343,61,high,012
1,7861,755.6699346793191,475.8642809509323,62,high,012
1,7923,789.1532719014444,459.38341669737787,62,high,012
1,7985,803.3495627119157,451.44270078411836,62,high,012
1,8069,803.8430621487827,490.44364981603854,84,high,012
1,8116,773.9099573029446,454.6610943466878,47,high,012
1,8156,729.8771380269719,445.1586930845207,40,high,012
1,8179,731.8610133776982,461.44712781816,23,high,012
1,8218,711.432894550909,440.4046781007045,39,high,012
1,8244,689.8792584869674,420.56420854508474,26,high,012
1,8281,648.2677673134752,417.0384466616606,37,high,012
1,8305,656.067824909399,414.8542056394063,24,high,012
1,8341,650.409472559171,408.02859380117235,36,high,012
1,8382,664.3460032649168,412.1330114918485,41,high,012
1,8406,656.1164803396572,403.06243139962265,24,,
1,8446,682.8155918396338,413.5266546029903,40,high,012
1,8469,690.8178132097354,414.25886435774146,23,high,012
1,8506,679.7438346536185,401.7581926364351,37,,
1,8546,673.7521749720148,394.9744005354883,40,,
1,8569,683.5195956875021,399.25466718200306,23,,
1,8611,700.21071471108,394.9408997935646,42,,
1,8634,667.6179689921098,387.372712238139,23,high,006
1,8670,695.696150727352,370.5245308354201,36,high,006
1,8711,685.1156798206757,370.7319735520305,41,high,006
1,8734,675.9522826723532,371.5298778366718,23,high,006
1,8778,693.8474414193311,369.06791036409084,44,high,006
1,8802,662.3958035982696,367.66787287033077,24,high,006
1,8844,674.2494604831912,379.44809486427454,42,high,006
1,8867,680.2853282587223,390.09331801173903,23,high,006
1,8909,676.1402872145339,393.4986214996637,42,high,006
1,8932,672.6385872421873,396.309971012711,23,,
1,8967,669.75063272602,398.5713970914359,35,,
1,9008,666.6450699118376,396.14957829446394,41,,
1,9032,664.9533951756201,398.10734276319795,24,,
1,9076,663.7063235718856,399.6673538951934,44,,
1,9100,680.3725886866034,410.2940383235103,24,high,012
1,9140,672.9997178290422,401.923936427472,40,,
1,9164,670.7929587047046,402.3706890682327,24,,
1,9207,668.9341730225501,402.64618985687844,43,,
1,9231,667.4059566511282,402.78434094099595,24,,
1,9273,666.1823590433493,402.81561499491505,42,,
1,9297,665.2321485641619,402.76674507236254,24,,
1,9338,660.8572621327504,398.9964734766727,41,,
1,9362,686.5500868060984,409.6090245397948,24,high,012
1,9404,712.2125487127012,422.57438029161506,42,high,012
1,9428,704.4128399577563,419.2982636801065,24,high,012
1,9471,697.0924622509658,416.1543737338047,43,high,012
1,9494,690.4160923611249,413.23270582333976,23,high,012
1,9537,684.4797826651029,410.5908937677615,43,high,012
1,9560,708.6384780547908,422.3936240611807,23,high,012
1,9601,725.7811493523737,435.54028181627154,41,high,012
1,9625,714.0409484139719,429.219016397928,24,high,012
1,9660,732.7431792676429,442.2780866979007,35,high,012
1,9700,728.4133727541595,440.05053945019245,40,high,012
1,9724,784.3273946431167,439.56231708068884,24,high,012
1,9759,745.5740731088072,435.9438986804099,35,high,012
1,9799,761.5643260208984,450.1366467530955,40,high,012
1,9823,756.6355458716355,440.0511363369675,24,high,012
1,9859,769.8416969176883,453.08220269645795,36,high,012
1,9900,766.9787786100887,474.99984476442137,41,high,012
1,9923,786.6850063347787,499.56306357566825,23,high,012
1,9964,817.6069885352956,495.43512428280434,41,high,012
1,9988,805.7196244491629,509.0026587860181,24,high,012
1,10023,825.3414369401082,507.2092671812821,35,high,012
1,10063,847.784128248298,499.3106062677395,40,high,012
1,10086,849.3788261873516,470.94347700298636,23,,
1,10123,865.9994374477931,467.29487319127276,37,,
1,10164,852.3665840011824,466.1045378942707,41,,
1,10187,841.1625775388537,437.74032388637113,23,high,012
1,10230,843.9495393164701,410.6175888949497,43,high,012
1,10253,830.146959077252,425.5783687263333,23,high,012
1,10295,812.7348629967425,421.72034955095637,42,high,012
1,10319,799.6220040924751,431.5649291133447,24,high,012
1,10354,801.4728074018249,390.7471019874054,35,high,006
1,10393,779.8595854808623,387.4874599973343,39,high,006
1,10417,779.5658838509887,398.4807280188715,24,,
1,10452,831.7429607742412,379.88836654211383,35,high,006
1,10493,899.647352208928,437.6425263737051,41,,
1,10517,905.1054921081208,433.3309384800623,24,,
1,10561,854.5654233084033,451.8505010912251,44,,
1,10585,908.3629527414662,493.0408848582896,24,,
1,10625,923.412780228356,450.36158924370744,40,,
1,10648,934.7608157353329,457.72776570589133,23,,
1,10691,960.9456487265682,468.74410989241125,43,,
1,10714,938.7591038969646,453.7200580974649,23,,
1,10757,924.405662158691,461.43721383910076,43,,
1,10781,886.1701834897009,441.9593703324022,24,,
1,10822,856.5420164320764,465.73097610430466,41,,
1,10846,828.6764578595973,469.57714713736635,24,high,012
1,10881,804.3509821887301,480.6658523596532,35,high,012
1,10922,802.2492923037076,483.7574497964644,41,high,012
1,10945,796.7850851946523,468.1332087516122,23,high,012
1,10988,779.6649800505716,486.6054904536194,43,high,012
1,11012,787.1051220871991,471.31703077890046,24,high,012
1,11047,778.1263450553047,450.8502237801711,35,high,012
1,11086,771.8970971899868,450.1185556532798,39,high,012
1,11111,773.5201613900616,442.4435112132225,25,high,012
1,11153,767.392662346071,478.82656451220805,42,high,012
1,11178,793.7766843579495,466.3850572131356,25,high,012
1,11219,742.3183801953404,482.1764289533684,41,high,012
1,11244,709.1962265833096,515.9466818800448,25,high,012
1,11286,709.2597298031395,473.9241560568342,42,high,012
1,11310,693.4491697085506,481.06270538900685,24,high,012
1,11380,678.5867193041222,490.78725773023143,70,high,012
1,11403,648.6763686286536,536.6413135730968,23,high,012
1,11512,617.0943828369797,590.3501508804004,109,high,012
1,11657,624.9450801370284,569.7344802186007,145,high,012
1,11702,698.368083006927,554.5184827480464,45,high,012
1,11779,665.6226198653762,530.9290253616506,77,high,012
1,11885,680.5432978543428,520.990168301852,106,high,012
1,11956,758.1759386372947,465.5994710567966,71,high,012
1,12025,752.5170619459311,447.9281159266505,69,high,012
1,12127,648.625937009512,503.2409849852747,102,high,012
1,12263,605.3402302162366,541.643335311422,136,high,012
1,12358,623.5153878566578,582.5543659593964,95,high,012
1,12445,549.58286589871,602.3447265971525,87,low,002
1,12595,552.9440528770475,514.366897090436,150,low,002
1,12703,730.8483873533205,456.00442217394584,108,high,012
1,12775,772.8661677744578,432.49919735851205,72,high,012
1,12844,739.1553692017746,438.14588821467663,69,high,012
1,12936,766.209429639033,471.70997876663307,92,high,012
1,13041,771.133041048459,441.9723534830073,105,high,012
1,13119,822.5489688785932,409.0683515864256,78,high,012
1,13248,907.7049636119907,502.9242560978777,129,,
1,13308,890.1905150453688,539.6300803259088,60,,
