trial,timestamp,x,y,duration,image_type,image_id
1,63,874.5641603441704,709.2272445405874,0,,
1,118,999.5361607164899,788.5882339137816,55,,
1,166,1056.7441966116596,880.9076515430777,48,,
1,214,1093.377680208091,915.126649812631,48,,
1,261,1095.164877587367,905.2183838901101,47,,
1,336,1082.5064510739512,918.8108649046177,75,,
1,381,1076.9848504875324,895.5626944924375,45,,
1,414,1081.2032617294556,883.8887914569368,33,,
1,444,1081.6077777902415,810.5010003480974,30,low,006
1,494,1057.8732448730527,848.8716328271985,50,,
1,556,1041.5846956948153,834.1386599276137,62,,
1,604,1027.356246260542,870.3459019669435,48,,
1,655,1028.2053349266923,824.8769432996557,51,,
1,725,1026.7775403826793,835.217111080112,70,,
1,777,1030.7309946133614,829.8279709650313,52,,
1,816,1017.0439989932689,832.9282715732415,39,,
1,840,1016.0946407152992,811.8818348083134,24,low,006
1,887,1015.9215309004427,837.2708423073726,47,,
1,942,1049.274779733245,856.0122854084276,55,,
1,990,1023.0430992212499,833.5877364788544,48,,
1,1035,1019.317745544382,855.3547789395822,45,,
1,1067,1041.1865853452405,851.8571390911089,32,,
1,1113,1053.9306095433153,845.8005602480099,46,,
1,1170,1076.687876038204,837.3087531878381,57,,
1,1203,1089.7810499314774,828.7725447691796,33,,
1,1233,1061.4601522805813,820.649858783361,30,,
1,1302,1116.2893076594348,776.8893049461783,69,low,006
1,1319,1091.0512824199086,756.2641785434686,17,low,006
1,1350,1085.349330748059,780.8273359568783,31,low,006
1,1397,1054.3960422632663,823.2629528552986,47,,
1,1467,1032.5672935289701,853.9846755552946,70,,
1,1493,1019.1302536811891,879.6991206322438,26,,
1,1539,1067.126308756608,868.4893251843095,46,,
1,1585,1109.0120903993848,824.9530189401685,46,,
1,1653,1108.3519770876774,817.1833317011087,68,low,006
1,1701,1080.9737884915057,829.1174241375944,48,,
1,1748,1049.8958974459265,867.5248411184422,47,,
1,1811,1028.2441649440607,880.084161305705,63,,
1,1856,1005.0555764980649,880.0621790844488,45,,
1,1910,1002.5227413111822,883.2631701465801,54,,
1,1963,1007.9482269489899,851.1086736258927,53,,
1,2011,1038.1615997519582,836.0596506460319,48,,
1,2056,1030.8323689565714,852.1307148741889,45,,
1,2089,1046.5267402096097,875.1236962919772,33,,
1,2133,1029.1195401033785,862.4697046904662,44,,
1,2192,1025.6907221826705,839.966458798895,59,,
1,2239,1020.4116515551966,855.5880034527462,47,,
1,2288,1013.8033559508692,857.3459774626415,49,,
1,2359,1011.3205262237016,845.1746782073767,71,,
1,2392,1008.7193139866066,849.8698201535631,33,,
1,2423,1008.0657905043264,854.9355999143988,31,,
1,2471,1011.7177928644985,881.3385692504357,48,,
1,2544,1014.1959849417264,885.4732394751477,73,,
1,2591,1017.478282668296,904.5380761825475,47,,
1,2624,1018.8378874841561,913.0227473418262,33,,
1,2655,1019.6201948130297,917.2084221998622,31,,
