trial,timestamp,x,y,duration,image_type,image_id
1,168,830.503751017869,-187.09127949733644,0,,
1,169,962.0575629633698,-101.15521822821364,1,,
1,237,1158.4513134302229,21.278912526137354,68,,
1,267,1206.0288084022413,136.05487034247489,30,,
1,304,1116.9792440222436,187.89403067812947,37,,
1,379,942.2998826494672,196.4993266245431,75,low,006
1,404,730.1696835103388,260.6245142618185,25,,
1,454,464.18298445067353,231.82107737554892,50,,
1,526,338.36297148965883,195.56787652048183,72,,
1,559,324.560878255476,132.33167151279707,33,,
1,599,336.30447579185335,46.12101875311153,40,,
1,649,394.5395076398429,-32.61052979218077,50,,
1,710,425.57437195279306,-89.44096828033545,61,,
1,759,508.98006447319074,-107.8133880248902,49,,
1,812,575.9806540596283,-99.98944194993685,53,,
1,849,627.2493212526325,-64.56078099972254,37,,
1,917,661.2496431164806,-32.95133292284455,68,,
1,948,696.746810883822,-21.16547315445459,31,,
1,988,701.7178659621217,16.839744876790345,40,,
1,1051,730.7236376753187,6.551616584175191,63,,
1,1105,743.2024297143112,2.6854159302378307,54,,
1,1176,698.828189437126,-34.08284098486604,71,,
1,1222,671.6933753469424,-19.822329249853027,46,,
1,1269,617.4613210993458,-24.859514430292442,47,,
1,1315,581.9694987366585,-14.584535114532144,46,,
1,1371,554.5562850168926,-33.448383600636184,56,,
1,1408,544.3563926576551,-55.697896733172676,37,,
1,1430,553.5421478208212,-59.15804330121258,22,,
1,1476,546.6336820470647,-86.5119001791191,46,,
1,1553,550.3632773689947,-92.31834034367007,77,,
1,1590,555.2071385963013,-93.94138801911028,37,,
1,1611,555.5102942413175,-61.341365945762306,21,,
1,1680,659.4855877166738,78.4841064575406,69,,
1,1714,735.1227383689755,147.94458439010404,34,,
1,1751,815.5889073092543,50.69629546233672,37,,
1,1797,797.8976600397797,-102.5761269040136,46,,
1,1844,708.312536005798,-264.5285808783493,47,,
1,1898,675.6832969394271,-338.0151295002883,54,,
1,1944,645.1285075723654,-313.00472290593825,46,,
1,1993,619.0589969984024,-282.30887859305096,49,,
1,2025,472.56080808160107,-242.1093673704351,32,,
1,2077,252.5268527489548,-203.3121134535699,52,,
1,2129,-26.971010657447636,-254.09375575322647,52,,
1,2175,-250.76752474430594,-321.1737992777494,46,,
1,2222,-443.1109332048435,-341.9397268943518,47,,
1,2250,-574.0813696098697,-344.45547311502196,28,,
1,2295,-611.6200172845246,-430.23501114189753,45,,
1,2326,-585.2453825360761,-471.2233691754272,31,,
1,2401,-523.9015537685101,-526.5412906909934,75,,
1,2438,-389.16186443092096,-573.3589238043063,37,,
1,2469,-264.6779821606052,-604.1045940068943,31,,
1,2506,-92.0359187137931,-583.6843701487128,37,,
1,2558,70.28984354557302,-609.2583187734921,52,,
1,2596,167.28215144868483,-615.4524882664507,38,,
1,2617,228.8063278239963,-577.9127321571925,21,,
1,2663,342.68158212952767,-419.5518956366693,46,,
1,2714,411.8312838680269,-286.1692017866539,51,,
1,2741,473.1166502016832,-229.5886036225903,27,,
1,2771,480.99546217110947,-279.2624764660174,30,,
1,2837,483.8979819319738,-427.36511990763023,66,,
1,2894,633.7706344316285,-498.8706696276625,57,,
1,2945,826.287635000392,-437.7079267760936,51,,
1,2958,850.0905670046609,-414.90075371786304,13,,
1,3010,919.7337670794396,-301.6456648733703,52,,
1,3024,939.8211720681936,-256.3815448129025,14,,
1,3085,1032.5672230804523,-135.34244264790328,61,,
1,3121,1087.2183160999161,-64.32157626247329,36,,
1,3187,1156.6180965679926,18.760885490779003,66,,
1,3209,1233.3662779778927,70.7101322247001,22,,
1,3268,1325.1895339274756,142.3641677266752,59,,
1,3311,1449.7360098043866,236.7498972665036,43,,
1,3355,1476.7789197736743,272.7475254391192,44,,
1,3409,1486.194696756756,291.85775635988904,54,,
1,3431,1463.535767104356,295.9743265951656,22,,
1,3476,1365.4682537969384,237.5601061032225,45,,
1,3543,1272.5076180993055,171.5588885777341,67,,
1,3567,1142.8201099932003,87.67463226194087,24,,
1,3615,1049.86492955807,49.50299073062117,48,,
1,3659,983.8840108632658,-9.016134045682211,44,,
1,3734,940.9932935118783,-53.7691964770312,75,,
1,3778,931.964057291588,-86.5470302311249,44,,
1,3808,926.0650593876782,-109.45752195879396,30,,
1,3839,943.0801803390366,-110.6443453835172,31,,
1,3886,952.336234410416,-98.7694477737959,47,,
1,3940,990.7057873551869,-88.79839097592013,54,,
1,3985,1017.5640701775104,-81.21867837872948,45,,
1,4021,1039.565367158063,-72.06429143250375,36,,
1,4072,1156.3968104776363,-30.51752630333767,51,,
1,4116,1236.0185515100475,-31.909634890634962,44,,
1,4161,1283.519339110504,-33.60133810401218,45,,
1,4189,1379.4127949841563,-50.18705588989643,28,,
1,4235,1409.6921497698804,-19.281658967247655,46,,
1,4289,1289.6732922045164,-40.92212165939768,54,,
1,4336,1110.8453967258622,-44.05777552861938,47,,
1,4410,916.4498296815781,-53.21650992381316,74,,
1,4438,838.3642648460337,-47.75167952690813,28,,
1,4499,767.321077743799,-38.87741485675248,61,,
1,4542,742.6281023410111,-29.8083286384001,43,,
1,4571,740.8587598179452,-23.0692532181144,29,,
1,4603,709.3669891768556,-14.620277421365472,32,,
1,4668,700.3033761621996,-0.47294890433177605,65,,
1,4690,726.0469630481505,-34.78223314713504,22,,
1,4734,701.6668361913729,-85.31929583162336,44,,
1,4780,613.2808079349401,-266.4344079181374,46,,
1,4854,484.3565142828994,-480.41491436107185,74,,
1,4897,402.4608922439373,-613.7956906140037,43,,
1,4926,348.00953451873823,-669.0376748281091,29,,
1,4958,320.2244357266761,-663.7477572022846,32,,
1,5025,381.3079007638365,-570.4703344496304,67,,
1,5048,425.1228583388414,-464.23487382370996,23,,
1,5118,497.28537767023516,-370.4228954584688,70,,
1,5162,551.7086106946831,-289.75741919853033,44,,
1,5205,566.7176494628079,-276.39671770247855,43,,
1,5258,564.7870450286108,-312.17806831919523,53,,
1,5302,567.7394501489331,-333.06501422149313,44,,
1,5339,542.4913614620034,-381.4073981626716,37,,
1,5408,501.53789574593554,-431.8324639460599,69,,
1,5438,481.0814937507344,-453.49441207377936,30,,
1,5466,460.2569375434476,-494.086067258032,28,,
1,5528,423.1260108153288,-527.449137575374,62,,
1,5557,398.9033457307233,-549.3816896472024,29,,
1,5601,373.9336901476054,-539.84408528503,44,,
1,5653,365.0586163491639,-545.5700780617791,52,,
1,5728,370.57324384146085,-554.0734217478345,75,,
1,5757,383.33590092096006,-538.98995235133,29,,
1,5787,447.626345121289,-508.01910626933295,30,,
1,5831,566.7623292289774,-472.3546487334553,44,,
1,5908,663.0627120585605,-422.02502999928964,77,,
1,5944,729.5441917237962,-389.5767062574524,36,,
1,5965,750.9112789631922,-369.2007152283173,21,,
1,6030,776.1920326193082,-353.959311553575,65,,
1,6059,767.7103594814047,-354.1135908198227,29,,
1,6086,758.9773635880341,-375.22096065944356,27,,
1,6139,732.9840011325772,-388.0633528203548,53,,
1,6162,741.1846701169042,-381.26074610620856,23,,
1,6214,714.3970820329972,-394.6057445838661,52,,
1,6251,701.4406980450624,-404.40219812753304,37,,
1,6318,733.80449066637,-384.17671874793,67,,
1,6340,790.4610319373232,-355.7902167675919,22,,
1,6405,848.7816278115421,-349.38446746081206,65,,
1,6451,887.0474128499058,-307.053273199605,46,,
1,6495,862.8575566173555,-289.8941867438155,44,,
1,6550,818.2757552389272,-284.84741645625917,55,,
1,6594,779.0368768411802,-298.60384342520496,44,,
1,6639,741.4022045950047,-322.87883201901025,45,,
1,6676,729.4320944856385,-335.7468727824286,37,,
1,6720,792.479932187295,-354.50514764535086,44,,
1,6757,831.7934933155792,-371.8074324899762,37,,
1,6819,847.0360201713012,-380.55289738546384,62,,
1,6848,865.6079419436231,-396.87343091933076,29,,
1,6878,893.3347153654598,-394.1539183565461,30,,
1,6922,931.3015701056988,-356.581605689108,44,,
1,6995,990.9472687591386,-295.9420045198417,73,,
1,7040,1018.5405269097648,-251.86758108047914,45,,
1,7067,1054.9495020856075,-205.08749461575115,27,,
1,7098,1074.993096064936,-153.8035138116972,31,,
1,7143,1073.6337618068515,-133.18988465504202,45,,
1,7188,1067.9082500829502,-125.49922582254405,45,,
1,7254,1080.7173566847969,-120.36638043430528,66,,
1,7284,1085.3044126633122,-114.15109552508581,30,,
1,7314,1096.1729341474547,-99.48431760110681,30,,
1,7368,1096.2508890084043,-100.52526724963819,54,,
1,7390,1101.5109736196557,-107.30910852377505,22,,
1,7457,1099.9739513314942,-107.57887752385618,67,,
1,7488,1097.1811408065334,-85.57558974564301,31,,
1,7518,1098.4442460505331,-95.39093134252187,30,,
1,7564,1096.2845944209248,-76.92080180174288,46,,
1,7616,1092.4735196402391,-72.47008499834774,52,,
