
21,29901,230.45878288421716,76.74360755739716,520,,
21,30402,261.0800182384403,74.72273132102694,501,,
21,31468,305.16013298074034,73.92182497629562,1066,,
21,32040,274.4032211254252,39.38892929802419,572,,
21,32588,296.96259500487184,-21.129107237604252,548,,
21,33129,225.52583570154053,-5.221190902895339,541,,
21,33719,285.5827416058025,-19.78920741498801,590,,
21,34361,305.37026215394,-47.377687509663346,642,,
21,35069,407.14630729783914,-7.765039891267753,708,,
21,35695,436.0520489357207,-41.568483332672095,626,,
21,36284,405.27356812413154,-26.55049593276823,589,,
21,36784,387.86923381199733,-19.9015687581577,500,,
21,37255,421.15961842667775,-8.632571377141307,471,,
21,37726,429.2166697937263,-49.18055279579996,471,,
21,38243,417.0961666529815,-4.841217858693835,517,,
21,38790,462.6836892713465,-77.0643692660323,547,,
21,39362,428.2194756410671,-29.368966465653504,572,,
21,39915,363.03634908359516,10.949903712642284,553,,
21,40535,379.5063245738121,41.90284292846593,620,,
21,41107,365.41217928021564,21.369362875328445,572,,
21,41672,415.33857537887377,1.415604853510521,565,,
21,42240,397.70509950547483,-4.607559405246626,568,,
21,42807,279.52194837736954,98.72509674635582,567,,
21,43397,400.5132032055997,10.89530643264728,590,,
21,43963,435.9625407220302,-30.599941192433278,566,,
21,44498,428.3938149414966,-32.836539788849926,535,,
21,45617,310.9659301426752,60.18254704526999,1119,,
21,46187,298.49793819119725,24.174626802629916,570,,
21,46771,222.10811344628692,95.05180789438114,584,,
21,47278,110.9520625163318,116.34166715763834,507,,
21,47788,126.75699271273255,116.70965233561473,510,,
21,48312,229.98211471665047,59.27283421920966,524,,
21,48872,286.0791438592553,93.47839779304469,560,,
21,49442,300.03465115330874,94.40527674356345,570,,
21,49976,288.09647313500693,85.3532009287166,534,,
21,50520,238.6604003523465,75.2064881214476,544,,
21,51100,300.63243096560234,94.61554751410131,580,,
21,51689,241.9618653388241,87.76247418542376,589,,
21,52244,220.07137385911105,62.79555923477814,555,,
21,52812,218.9560822455293,68.5132142811681,568,,
21,53403,234.90167209484463,79.5158188012496,591,,
21,53957,269.06120802061776,85.1663788606495,554,,
21,54504,254.3184931491485,92.48734781329347,547,,
21,55616,200.20106241904094,37.82404084450098,1112,,
21,56182,176.07520074116005,77.63574824123734,566,,
21,56735,268.3642210345337,91.4661602942191,553,,
21,57269,281.7794145063209,86.81156536401679,534,,
21,57841,257.8332427884683,70.59641933110434,572,,
21,58424,218.12262443741844,84.35501218553283,583,,
21,58987,191.88584793539175,84.82383687053915,563,,
21,59552,182.31993812048447,90.55911967135071,565,,
21,60138,212.7103700322682,56.71978359076283,586,,
21,60641,249.4462400790122,21.061329883033856,503,,
21,61146,276.738923562473,85.39414733889235,505,,
21,61660,217.70325656646986,33.41672876177476,514,,
21,62218,215.8745445294535,61.604986412450046,558,,
21,62777,243.63278008522676,44.27644338766001,559,,
21,63306,324.066700020091,26.94001859532875,529,,
21,63846,316.2992918021354,10.566031958556948,540,,
21,64412,310.6559699009377,58.65336614060302,566,,
21,65599,249.83111830583096,16.86420319215571,1187,,
21,66216,297.66686572125354,16.215586660248714,617,,
21,66833,348.7006956748136,21.713784879190552,617,,
21,67420,342.3889615254001,11.8488863883137,587,,
21,68001,284.8993214703569,8.527120219626513,581,,
21,68616,434.6973796051142,-47.05354072786412,615,,
21,69235,331.33625743367384,19.906727135227232,619,,
21,69823,342.40878621577446,6.864097713682094,588,,
21,70426,391.9168699188388,-19.710945068989748,603,,
21,71048,412.3044272137367,-76.40616164301638,622,,
21,71635,414.3016656972902,-98.97566451123564,587,,
21,72192,403.6033522028582,-75.75875610454999,557,,
21,72754,320.3774672346609,-27.207969372267428,562,,
21,73306,461.6241921139364,-188.74755764797155,552,,
21,73867,462.3228054065673,-134.73499726460534,561,,
21,74433,430.7859420539071,-133.8334974274972,566,,
21,74978,476.84918166197275,-115.77856744403549,545,,
21,75552,430.848966891818,-119.4741881204876,574,,
21,76121,278.2487851946864,24.025571227135085,569,,
21,76699,400.29552204225575,-60.08790069311897,578,,
21,77254,373.68744057508326,-45.957968369878444,555,,
21,78459,391.61479840750746,-54.78873120074163,1205,,
21,79066,372.8965758518094,-6.361903262588696,607,,
21,79730,376.5466328043084,41.628457239607556,664,,
21,80348,387.4198437520664,-27.588269295627605,618,,
21,80953,328.1497165607958,-1.1461645862970382,605,,
21,81571,277.26522340115037,39.11071328317031,618,,
21,82154,351.1638874224501,-25.81779061777557,583,,
21,82726,234.9793110452149,4.397642408365515,572,,
21,83310,312.93137969241036,-29.719446181171698,584,,
21,83882,245.82544547822752,36.88837176520633,572,,
21,84522,305.49735406443966,0.8653247905512389,640,,
21,85129,387.65879551936484,-44.60638527845245,607,,
21,85720,241.43956199023137,23.289721860714426,591,,
21,86298,283.4406233796449,50.695249315352534,578,,
21,86894,293.99189340969076,49.01263033708327,596,,
21,88018,240.48975041827453,54.23228643056122,1124,,
21,88556,221.0181756797513,39.026531727142064,538,,
21,89100,57.759343324137674,139.5644160039287,544,,
21,89670,116.81802112996219,140.8505655161523,570,,
21,90281,236.37326479720522,-4.981257922945218,611,,
21,90895,260.67938802987436,10.027252852982645,614,,
21,91513,312.5096134304434,-38.20730187164719,618,,
21,92156,304.4474514790783,-20.231242580064865,643,,
21,92826,390.28734192290483,-52.31336042633161,670,,
21,93471,255.4034527307691,67.56385048297238,645,,
21,94102,384.31935902585536,-40.14456119026816,631,,
21,94719,380.9980594202924,-67.20157536211946,617,,
21,95363,389.2326395445591,-31.771773281735527,644,,
21,96001,371.7947120248265,-54.761266809179595,638,,
21,96611,362.41930540397806,-55.052309311087285,610,,
21,97258,372.5840674330271,-14.008486840478477,647,,
21,97892,366.260917833376,-74.27686239974001,634,,
21,98529,336.70143007377567,15.50750520171151,637,,
21,99154,324.15137301067796,54.63430467745157,625,,
21,99759,331.9049250235782,66.80615166802446,605,,
21,101011,381.4812836997379,-55.72138639555604,1252,,
21,101654,360.6663730319974,42.895183863929184,643,,
21,102264,287.35048156204294,72.67198845465731,610,,
21,102867,295.09616643166845,62.80352741938607,603,,
21,103522,350.0279710868908,44.03678830705507,655,,
21,104173,359.2711510509928,53.941395849505625,651,,
21,104858,351.91773748676894,-62.610024382997274,685,,
21,105529,317.7894067850048,81.06276447581672,671,,
21,106173,377.2600176383932,21.12569655928784,644,,
21,106811,362.5858855101053,-8.445314381007009,638,,
21,107464,333.7424755060176,56.81325063244174,653,,
21,108133,336.3104615407016,10.974727525021574,669,,
21,108816,398.3916238791027,-66.33506443347595,683,,
21,109463,388.186867689341,-61.18147564361337,647,,
21,110105,312.1651600535236,98.66326249817801,642,,
21,110757,332.2654323907145,52.75451303161433,652,,
21,111455,384.4991495084696,-75.30403126795339,698,,
21,112100,405.69006608893005,-38.01402486117742,645,,
21,112729,324.52546991549724,75.72518562421942,629,,
21,113384,321.38095076579856,39.07477685547275,655,,
21,114039,154.258022605496,156.65053611335856,655,,
21,114712,-33.04912234140289,-197.76240261608805,673,,
21,115370,-74.62094452843952,9.065629938456249,658,,
21,116016,-210.08807724091602,45.00377235221584,646,,
21,116698,-194.20885408524896,59.54864090847223,682,,
21,117418,-195.37275645466906,42.049752857568194,720,,
21,118111,-46.017651751062274,-10.504139980712734,693,,
21,118791,-157.20772676956219,52.27605711341538,680,,
21,119502,-39.412334247589726,5.812533895970233,711,,
21,120207,-73.25235925567758,26.055765516614294,705,,
21,120893,-35.79989664363089,-5.914452709758502,686,,
21,121577,-57.67040724325525,10.533199657269712,684,,
21,122265,-44.29854472045981,-16.648071183686906,688,,
21,123657,56.2008209239138,6.754299694603247,1392,,
21,124359,60.98487220024178,-6.1633193934824515,702,,
21,125086,7.712428760393152,35.327716945096356,727,,
21,125756,122.96692888281842,55.317318412970096,670,,
21,126421,131.75687125930284,22.760933059569467,665,,
21,127091,-86.42534902326015,24.687929070390766,670,,
21,127752,68.34264524481458,-1.9289133843336455,661,,
21,128440,83.18747823125783,-8.889121402721821,688,,
21,129132,89.6867416806739,-7.377703639415641,692,,
21,129826,53.22020008124425,73.36167983063264,694,,
21,130524,121.20103203045635,-87.55146885560625,698,,
21,131225,170.15463688481137,-19.933760927087462,701,,
21,131926,234.39384740468975,-102.29770864479786,701,,
21,132607,26.08487929728346,-134.11552059332007,681,,
21,133306,73.00276908318864,92.13070343145328,699,,
21,134014,85.75137801149118,6.213910493108477,708,,
21,134716,208.26691241415045,-96.5226307258154,702,,
21,135408,239.84580794034616,-71.66225733705838,692,,
22,1413,48.832298794360696,-23.715336395649857,0,,
22,1929,88.62338276386583,-40.88014057703956,516,,
22,2436,57.058959977058684,-26.452326728906563,507,,
22,2929,63.574531390597826,-25.464377075402382,493,,
22,3476,76.24869749018617,72.31913924234215,547,,
22,3974,37.73674919535908,56.881560167362586,498,,
22,4447,-13.8582917498047,48.402314815775306,473,,
22,4955,-118.226017965199,73.83621205873294,508,,
22,5447,-94.49620717942015,57.752871750672455,492,,
22,5923,-47.6891934596804,21.290195851040497,476,,
22,6442,-110.03587489397292,51.63541974688677,519,,
22,6947,-179.20758020421613,61.93012201654785,505,,
22,7485,-156.09229913899637,53.47243857525294,538,,
22,7998,-184.5600223728758,80.56931023278729,513,,
22,8502,-199.38575307524033,90.95412429333086,504,,
22,8963,-185.70922832875547,75.70096374452496,461,,
22,9393,-199.86285278115278,45.001621856405066,430,,
22,10241,-201.69172070761783,82.34286441223641,848,,
22,10659,-163.65468729432112,68.24531936403908,418,,
22,11105,-161.36617794656314,71.84457073487253,446,,
22,11573,-145.78103462121624,57.2775138584054,468,,
22,12037,-84.24336100326852,35.30168162115851,464,,
22,12490,30.557048051608852,31.081861427757033,453,,
22,13001,-232.69557683655344,187.67228872854773,511,,
22,13536,-278.75940542747173,146.40965529517126,535,,
22,14085,331.27139120503415,81.49488891616622,549,,
22,14620,362.34452431570077,-36.645124763591944,535,,
22,15165,399.08457450258106,-25.99344695920077,545,,
22,15716,400.88309121274244,-89.20679076988246,551,,
22,16244,477.8170577989171,-192.03347374631997,528,,
22,16738,375.2271232541539,6.476219500946376,494,,
22,17258,237.22922040364037,78.30393904110315,520,,
22,18279,243.85684909437953,75.95564142002856,1021,,
22,18825,312.827410000929,64.30323508344706,546,,
22,19397,230.84996595392562,57.47624233891388,572,,
22,19945,297.35754880984615,-42.514111395864155,548,,
22,20486,268.2099200421852,-13.574147082331061,541,,
22,21076,274.013078083285,-6.837425243190257,590,,
22,21718,311.4925689239285,-39.859736212523366,642,,
22,22426,426.7554051485868,-25.341011016411993,708,,
22,23052,389.12667733940896,-17.63605585501268,626,,
22,23641,381.2713104878298,-13.61193131340748,589,,
22,24141,371.697981869765,-3.9847064157957384,500,,
22,24612,434.10163654507613,-8.476163922816358,471,,
22,25083,427.21681251270604,-31.59583343655509,471,,
22,25600,392.34546953611033,20.315027245457983,517,,
22,26147,460.3035583093782,-57.205991300771686,547,,
22,26719,430.80689366231474,-37.32592871904634,572,,
22,27272,363.6456253632074,-3.421640115070325,553,,
22,27892,412.11154071079443,3.352911077739577,620,,
22,28464,351.72189346331254,34.63205377801823,572,,
22,29029,439.3135990945616,-27.279668847943064,565,,
22,29597,400.39598140496594,-10.569455343242737,568,,
22,30164,271.88957023104615,99.69033584287172,567,,
22,30754,358.50477115680206,35.87796286472535,590,,
22,31320,418.6432278475607,-12.978106660904746,566,,
22,32394,419.3351631306817,-20.035848839324082,1074,,
22,32975,308.7775856139033,17.59237741370092,581,,
22,33544,292.16332089867075,59.109428745309955,569,,
22,34128,155.48591184952792,101.36795445023313,584,,
22,34635,140.0781563246325,106.16066171874786,507,,
22,35145,152.14509789387336,101.35933450691576,510,,
22,35669,210.74535724898763,59.60263876514853,524,,
22,36229,310.8657102394577,95.45578829690939,560,,
22,36799,308.5324467634753,96.28528792816796,570,,
22,37333,260.0473598444984,79.82425125987147,534,,
22,37877,221.84155571197329,65.18138811862799,544,,
22,38457,281.42331140064994,81.10920600745756,580,,
22,39046,217.9294475914237,87.69401190226866,589,,
22,39601,195.1204109203842,65.79093192841816,555,,
22,40169,229.63636297110344,74.11268719098871,568,,
22,40760,253.87768252421753,77.51298837076018,591,,
22,41861,289.263773848612,92.50828063037685,1101,,
22,42397,231.90296260642566,89.90264149203136,536,,
22,42973,172.86638156200385,27.37653131223817,576,,
22,43539,161.85191661703388,86.94094654232407,566,,
22,44092,270.34304438897686,90.72577144968584,553,,
22,44626,282.8212746104577,78.24054920816855,534,,
22,45198,257.4486068169853,81.08603759355435,572,,
22,45781,203.3581661873533,96.66235435205576,583,,
22,46344,164.8222761848861,103.96865116092198,563,,
22,46909,184.71704856983655,81.62180548398474,565,,
22,47495,233.02714646948962,38.636309613167356,586,,
22,47998,247.97135044219567,30.426127078827257,503,,
22,48503,230.20852492680302,103.65743037824461,505,,
22,49017,230.1606506521272,37.13100529157224,514,,
22,49575,215.92220616521757,40.88103913963662,558,,
22,50134,226.26947701963752,33.34101816037726,559,,
22,50663,274.61263825167026,24.601126924194617,529,,
