trial,timestamp,x,y,duration,image_type,image_id
1,80,904.3859161740884,490.5450866363742,0,,
1,117,1035.9500687529664,506.23926643048355,37,,
1,172,1035.7592872851862,512.7472518673715,55,high,003
1,193,1118.1194330188828,513.5847929890366,21,high,003
1,237,1243.3701873671005,514.581638934205,44,,
1,256,1186.5014245879852,514.8170339101417,19,,
1,297,1096.8508840751433,512.2737826568513,41,high,003
1,314,1009.5871492183627,515.5708017437487,17,high,003
1,367,976.1460060076944,509.0819815023,53,high,003
1,387,927.2425475399909,511.7309197820631,20,high,003
1,439,907.7877407700914,511.99433119626724,52,high,003
1,457,911.693004548909,486.45863896781253,18,high,003
1,508,880.8688969970985,489.33378971247873,51,high,003
1,525,862.5715732610903,491.9964223743868,17,high,003
1,579,856.3289534305688,486.8636727486484,54,high,003
1,603,1079.9732210269333,529.7318538020278,24,high,003
1,631,1117.7463511278947,564.143335839773,28,high,003
1,648,1125.6105713214035,580.2627209920483,17,high,003
1,683,1107.275614425584,589.4280141071714,35,high,003
1,725,1086.0996161432217,578.9017419414571,42,high,003
1,753,1062.874990026085,576.6666744385705,28,high,003
1,794,1059.7403239068929,569.8225535162785,41,high,003
1,820,1079.3444893161316,573.0773880317715,26,high,003
1,862,1081.855230778645,570.8860870681071,42,high,003
1,890,1025.9243115602649,531.5278793566607,28,high,003
1,933,1004.5481470014103,534.8962579775013,43,high,003
1,971,942.5166640621477,516.3501050055256,38,high,003
1,997,887.1821814430391,524.1133115281469,26,high,003
1,1033,927.975095426538,578.485563878966,36,high,003
1,1067,918.1867016598992,562.7185162287644,34,high,003
1,1104,887.5812467893983,543.3144780945734,37,high,003
1,1140,855.6360355599791,511.16611536689066,36,high,003
1,1165,848.2970878081051,493.639105592606,25,,
1,1211,837.4529769977213,472.73346613496193,46,low,019
1,1264,840.7492466061872,526.330823324587,53,low,019
1,1280,806.6362589025076,555.3625054710176,16,low,019
1,1314,836.2531105007483,544.6268278186075,34,low,019
1,1330,866.577131526431,549.8761927367873,16,high,003
1,1364,891.7117042969852,514.9579825528319,34,high,003
1,1401,930.5398562158032,502.4494137600058,37,high,003
1,1436,940.8486865118504,516.5922656429967,35,high,003
1,1486,945.1745197523437,527.9898537519525,50,high,003
1,1504,939.3686504936983,497.3413652751426,18,high,003
1,1540,936.5994601080547,499.0831265656165,36,high,003
1,1591,917.8652990136914,507.0892892162316,51,high,003
1,1609,904.1310156490935,513.4841093032279,18,high,003
1,1658,894.9927349791537,518.1295933210699,49,high,003
1,1674,917.9888234072237,509.90866348638735,16,high,003
1,1724,938.6182275117369,499.83865861057905,50,high,003
1,1741,990.3767454551324,512.0259612729421,17,high,003
1,1780,991.6450008035134,505.48146755074856,39,high,003
1,1806,1039.5314835799718,496.1559782550423,26,high,003
1,1847,994.38937983926,502.24960954667887,41,high,003
1,1873,962.6560921151845,509.82018894228884,26,high,003
1,1914,924.5995559987472,516.6495917093926,41,high,003
1,1941,907.6479500802293,513.8375691492782,27,high,003
1,1978,1005.3977697739687,495.3948560648745,37,high,003
1,1998,959.3285280442025,498.1777422728552,20,high,003
1,2039,919.857657265888,497.4352507010934,41,high,003
1,2078,954.5423885961444,479.80566233132794,39,high,003
1,2097,1011.1484203954972,547.1285973055474,19,high,003
1,2142,982.422332300356,558.6710767140934,45,high,003
1,2161,943.6517579308287,567.3026021702598,19,high,003
1,2200,899.2562927355931,566.8715022649338,39,high,003
1,2226,887.212678221763,568.5156866732121,26,high,003
1,2257,833.1686183485556,546.312406350105,31,low,019
1,2278,839.8840609654734,549.2803026867152,21,low,019
1,2308,806.4897209990656,539.2803595047241,30,low,019
1,2340,790.2493079230057,531.3515227677594,32,low,019
1,2372,729.9601373956233,514.6735778563526,32,low,019
1,2407,740.0206507513568,509.6534411838312,35,low,019
1,2441,722.2446915375846,546.6047195109078,34,low,019
1,2475,782.8342162288735,595.1277928310658,34,low,019
1,2511,841.6952263814163,607.4234290000041,36,low,019
1,2545,872.033744518373,593.6016298027863,34,high,003
1,2580,872.0242812753189,549.5559675743739,35,high,003
1,2612,935.7946109926669,538.6638736175984,32,high,003
1,2645,905.9232779411884,497.2937165529525,33,high,003
1,2730,919.4824560070375,483.4137212927242,85,high,003
1,2765,937.7996493957214,494.9409585510704,35,high,003
1,2818,905.9924855068784,495.54811719974134,53,high,003
1,2851,936.192886204853,527.3118474925321,33,high,003
1,2884,954.0650902905577,546.6177685481734,33,high,003
1,2918,932.6363330996442,514.8218567812879,34,high,003
1,2953,950.6356816593986,525.3343282545468,35,high,003
1,2987,931.0362500022377,521.2987047067816,34,high,003
1,3021,902.5898420725829,505.07409555097775,34,high,003
1,3055,840.9138367662231,480.7259187301965,34,low,019
1,3091,932.5343366913855,541.4435629431188,36,high,003
1,3125,948.4227707531059,539.0468518243051,34,high,003
1,3158,956.1048231618976,541.300636817378,33,high,003
1,3200,908.9031881803501,509.07124530532604,42,high,003
1,3221,948.8295693150452,549.7146230098645,21,high,003
