
15,105301,940.3585156245686,533.0587944164364,487,high,018
15,105748,967.3268523322721,574.2429944022296,447,low,013
15,106188,950.3891621812481,567.6669135844937,440,high,018
15,106659,986.4737863717174,568.7610842163907,471,low,013
15,107113,1130.1741697994134,563.4794374682884,454,low,013
15,108054,1083.1825906849383,548.0148102875722,941,low,013
15,108497,1135.307487732704,546.653804491956,443,low,013
15,108987,1109.1842590859924,814.3909812105323,490,low,013
15,109476,1125.4182350696085,859.7508065514846,489,,
15,109936,979.1420637532922,478.3894253728901,460,high,016
15,110357,970.9555845493301,711.0519129550644,421,low,013
15,110798,1004.6613461562138,775.7317922165411,441,low,013
15,111267,1046.2106825401988,839.1542297815633,469,,
15,111724,966.0301349161152,817.4756582436266,457,low,013
15,112232,1017.3821678816622,893.4874973584203,508,,
15,112723,1017.7840879331987,888.0650038236239,491,,
15,113240,956.8481022190479,883.2068282278062,517,,
15,113769,972.0736818208333,879.4050969985826,529,,
15,114234,1068.12292647294,950.3840999500272,465,,
15,114713,1150.6634966110357,1045.6420023595165,479,,
15,115711,1043.4232212435718,1014.4864479915185,998,,
15,116199,1065.834823357663,1007.4023228409011,488,,
15,116686,1090.1239854145479,1007.6852746593554,487,,
15,117174,1054.0427024458706,1008.7255045682413,488,,
15,117665,1000.8115923223253,974.4103260374372,491,,
15,118252,997.6720965750333,965.1808839771327,587,,
15,118756,1043.2817095376643,997.3416753052786,504,,
15,119233,1010.4203250718097,993.0088821301024,477,,
15,119697,1138.8086180636622,1044.5144307075577,464,,
15,120142,1033.656504131493,974.9733760483124,445,,
15,120634,883.159004162219,590.3436914028136,492,high,018
15,121076,818.5599972083124,555.0812803101079,442,high,018
15,121530,1002.5648841167849,974.7102928282584,454,,
15,121982,1016.4482914011458,960.3484031284003,452,,
15,122460,996.2634763416766,923.2693061391573,478,,
15,122929,883.7643542697301,781.6838612225854,469,high,018
15,123402,987.4341323473983,798.8538580360583,473,low,013
15,124452,960.7633075805306,849.6736166574967,1050,,
15,125021,878.1354819272789,526.0437434056578,569,high,018
15,125545,769.1183810971507,518.6593312923242,524,high,018
15,126066,725.8452261530354,488.8805388140138,521,low,009
15,126579,788.7450003031568,513.925410693584,513,,
15,127084,738.346132129587,460.4545616495458,505,low,009
15,127596,747.9303643066203,671.2876490450459,512,high,018
15,128126,742.6692064920245,644.7105026684818,530,high,018
15,128771,808.6832370210764,760.6505153057051,645,high,018
15,129324,884.9953614668194,844.1833156795077,553,,
15,129874,885.6997057446058,855.2862881339427,550,,
15,130351,1035.0642343795662,965.0407477162453,477,,
15,130838,1158.566507345983,1003.5196496626063,487,,
15,131328,1079.0976909892834,982.9648421721794,490,,
15,131860,1032.8528798449395,981.0800061626616,532,,
15,132359,1019.8823163999366,984.646690133779,499,,
15,132834,772.4967133000597,438.50139610069374,475,low,009
15,133423,1005.7718455254072,989.8888371097582,589,,
15,134217,837.4363891307532,772.4221518959581,794,high,018
15,134878,914.6314774140707,865.3664471418662,661,,
15,135405,913.3975160817156,805.1399757309032,527,high,018
15,135996,1140.5903613993796,784.5958574058587,591,low,013
15,136948,1052.2639612372363,780.1882591611246,952,low,013
15,137451,963.1027065427022,739.9538657752753,503,low,013
15,137870,864.9784881664588,495.78664421686716,419,low,009
15,138306,885.4180541007132,501.0850981787567,436,low,009
15,138696,964.2916456329436,621.6978243654124,390,low,013
15,139137,897.0135116323477,600.9182435389253,441,high,018
15,139603,959.9371726587746,845.2264799552592,466,,
15,140096,916.0015286661042,826.8232777354724,493,high,018
15,140517,934.6743286439907,770.2525371223619,421,high,018
15,140967,888.3568256730402,797.6642076001804,450,high,018
15,141861,926.4752018268615,826.9496424842331,894,high,018
15,142310,1005.1682230410112,966.65368893424,449,,
15,142736,945.5377265182809,933.199593526643,426,,
15,143155,960.9796556099919,915.2008136113078,419,,
15,143565,953.3930382754286,899.6092390170979,410,,
15,143983,921.7523505536203,897.351058955992,418,,
15,144386,983.5341713120388,912.9673367294513,403,,
15,144883,875.3993474806401,843.8015259779158,497,,
15,145444,845.4147772509185,838.1019972417323,561,,
15,145931,840.0616706523617,838.792383516818,487,,
15,146481,844.678551640319,833.8615799550234,550,,
15,147583,1206.5416596371624,1154.177175715742,1102,,
15,148351,1146.2852097298507,1073.0629079555235,768,,
15,148946,975.5616074678152,908.122706832183,595,,
15,149489,967.8362335368994,763.3746347709688,543,low,013
15,150082,830.2528612776391,791.5083360738727,593,high,018
15,150678,812.6100596263102,469.15529606064996,596,low,009
15,151274,830.7220212842998,414.42783472104156,596,low,009
15,151820,800.8627954221485,472.62692324776646,546,low,009
15,152365,776.6663023911676,469.14326554337174,545,low,009
15,152928,732.9161279637069,428.157478740402,563,low,009
15,153529,729.7301278469354,448.5327799781002,601,low,009
15,154064,706.5558655459982,613.6170852742603,535,high,018
15,154612,705.8619432128638,592.1825255277563,548,high,018
15,155174,721.9284962116527,582.0833411904484,562,high,018
15,155763,743.798910356217,547.9470796483539,589,high,018
15,156344,727.2085967542554,599.5845105660355,581,high,018
15,156901,750.5604578158775,530.4539078010886,557,high,018
15,157480,748.5404562843247,577.1662331452483,579,high,018
15,158054,718.4738395316932,418.4395155840384,574,low,009
15,158638,706.8178922749306,424.24828820554194,584,low,009
15,159185,1031.0242049757362,1018.8922636181967,547,,
15,159718,566.917111638736,433.20784125016394,533,,
15,160232,1041.5626972881505,907.817785782314,514,,
15,160755,769.4166096219773,702.050392219654,523,high,018
15,161332,707.1574838940493,677.2673154133248,577,high,018
15,161867,713.8799492650796,672.059899184174,535,high,018
15,162386,551.3764744889223,403.3453203422934,519,,
15,163483,693.6641637099018,628.2196402002771,1097,high,018
15,164068,684.5552454069565,680.0680626091255,585,high,018
15,164657,687.8027903039421,680.8019471514993,589,high,018
